ID	Old ID	Enzymes	Roles	Reaction
PS_complex_c0e24b	rxn24791_r_A	Omega-3 fatty acid desaturase	Omega-3 fatty acid desaturase (EC 1.14.19.-)	rxn24791_r
PS_complex_059075	rxn24793_d_A	Omega-3 fatty acid desaturase	Omega-3 fatty acid desaturase (EC 1.14.19.-)	rxn24793_d
PS_complex_ca3fb0	rxn24793_r_A	Omega-3 fatty acid desaturase	Omega-3 fatty acid desaturase (EC 1.14.19.-)	rxn24793_r
PS_complex_a48ce5	rxn24795_d_A	Omega-3 fatty acid desaturase	Omega-3 fatty acid desaturase (EC 1.14.19.-)	rxn24795_d
PS_complex_3ba2ae	rxn24795_r_A	Omega-3 fatty acid desaturase	Omega-3 fatty acid desaturase (EC 1.14.19.-)	rxn24795_r
PS_complex_c95672	rxn24797_d_A	Omega-3 fatty acid desaturase	Omega-3 fatty acid desaturase (EC 1.14.19.-)	rxn24797_d
PS_complex_6e0491	rxn24797_r_A	Omega-3 fatty acid desaturase	Omega-3 fatty acid desaturase (EC 1.14.19.-)	rxn24797_r
PS_complex_11b58d	rxn24799_d_A	Omega-3 fatty acid desaturase	Omega-3 fatty acid desaturase (EC 1.14.19.-)	rxn24799_d
PS_complex_d3ab45	rxn24799_r_A	Omega-3 fatty acid desaturase	Omega-3 fatty acid desaturase (EC 1.14.19.-)	rxn24799_r
PS_complex_f61c16	rxn24801_c_A	Omega-6 fatty acid desaturase	Omega-6 fatty acid desaturase (EC 1.14.19.-)	rxn24801_c
PS_complex_a93c54	rxn24801_d_A	Omega-6 fatty acid desaturase	Omega-6 fatty acid desaturase (EC 1.14.19.-)	rxn24801_d
PS_complex_3ae4f9	rxn24801_r_A	Omega-6 fatty acid desaturase	Omega-6 fatty acid desaturase (EC 1.14.19.-)	rxn24801_r
PS_complex_6c78d5	rxn24803_d_A	Omega-3 fatty acid desaturase	Omega-3 fatty acid desaturase (EC 1.14.19.-)	rxn24803_d
PS_complex_74c925	rxn24803_r_A	Omega-3 fatty acid desaturase	Omega-3 fatty acid desaturase (EC 1.14.19.-)	rxn24803_r
PS_complex_2cc2f5	rxn24805_d_A	FAD4-type (trans) fatty acid desaturase	FAD4-type (trans) fatty acid desaturase (EC 1.14.19.-)	rxn24805_d
PS_complex_9855c8	rxn24807_d_A	FAD4-type (trans) fatty acid desaturase	FAD4-type (trans) fatty acid desaturase (EC 1.14.19.-)	rxn24807_d
PS_complex_7842f5	rxn24859_c_A	Omega-6 fatty acid desaturase	Omega-6 fatty acid desaturase (EC 1.14.19.-)	rxn24859_c
PS_complex_115e0b	rxn24859_d_A	Omega-6 fatty acid desaturase	Omega-6 fatty acid desaturase (EC 1.14.19.-)	rxn24859_d
PS_complex_42c4b4	rxn24859_r_A	Omega-6 fatty acid desaturase	Omega-6 fatty acid desaturase (EC 1.14.19.-)	rxn24859_r
PS_complex_101bc0	rxn24861_d_A	Omega-3 fatty acid desaturase	Omega-3 fatty acid desaturase (EC 1.14.19.-)	rxn24861_d
PS_complex_16c438	rxn24861_r_A	Omega-3 fatty acid desaturase	Omega-3 fatty acid desaturase (EC 1.14.19.-)	rxn24861_r
PS_complex_c7836a	rxn24863_d_A	Omega-3 fatty acid desaturase	Omega-3 fatty acid desaturase (EC 1.14.19.-)	rxn24863_d
PS_complex_5f91f5	rxn24863_r_A	Omega-3 fatty acid desaturase	Omega-3 fatty acid desaturase (EC 1.14.19.-)	rxn24863_r
PS_complex_476e52	rxn24865_d_A	Omega-3 fatty acid desaturase	Omega-3 fatty acid desaturase (EC 1.14.19.-)	rxn24865_d
PS_complex_4e8037	rxn24865_r_A	Omega-3 fatty acid desaturase	Omega-3 fatty acid desaturase (EC 1.14.19.-)	rxn24865_r
PS_complex_177299	rxn24867_d_A	Omega-3 fatty acid desaturase	Omega-3 fatty acid desaturase (EC 1.14.19.-)	rxn24867_d
PS_complex_f46f1b	rxn24867_r_A	Omega-3 fatty acid desaturase	Omega-3 fatty acid desaturase (EC 1.14.19.-)	rxn24867_r
PS_complex_3aae4a	rxn24869_d_A	Omega-3 fatty acid desaturase	Omega-3 fatty acid desaturase (EC 1.14.19.-)	rxn24869_d
PS_complex_8d9084	rxn24869_r_A	Omega-3 fatty acid desaturase	Omega-3 fatty acid desaturase (EC 1.14.19.-)	rxn24869_r
PS_complex_23b903	rxn24871_d_A	Omega-3 fatty acid desaturase	Omega-3 fatty acid desaturase (EC 1.14.19.-)	rxn24871_d
PS_complex_260b96	rxn24871_r_A	Omega-3 fatty acid desaturase	Omega-3 fatty acid desaturase (EC 1.14.19.-)	rxn24871_r
PS_complex_ca7f96	rxn24883_c_A	Acyl-ACP desaturase, Palmitoyl-ACP 9-desaturase	Putative acyl-ACP desaturase, Palmitoyl-ACP 9-desaturase (EC 1.14.19.-)	rxn24883_c
PS_complex_1fd6d9	rxn24911_c_A	Thujopsene synthase	Thujopsene synthase (EC 4.2.3.79)	rxn24911_c
PS_complex_e5e7c3	rxn24915_c_A	Beta-chamigrene synthase	Beta-chamigrene synthase (EC 4.2.3.78)	rxn24915_c
PS_complex_9da148	rxn24928_c_A	Nicotinate phosphoribosyltransferase	Nicotinate phosphoribosyltransferase (EC 2.4.2.11)	rxn24928_c
PS_complex_14c20c	rxn25197_d_A	Phenylpropanoyltransferase	Phenylpropanoyltransferase (EC 2.3.1.-)	rxn25197_d
PS_complex_f1248b	rxn25371_c_A	Coniferyl-alcohol and sinapyl-alcohol glucosyltransferase	Coniferyl-alcohol and sinapyl-alcohol glucosyltransferase (EC 2.4.1.111)	rxn25371_c
PS_complex_e729fb	rxn25441_c_A	Coniferyl-alcohol and sinapyl-alcohol glucosyltransferase	Coniferyl-alcohol and sinapyl-alcohol glucosyltransferase (EC 2.4.1.111)	rxn25441_c
PS_complex_fab7c4	rxn25468_m_A	2-nonaprenyl-6-methoxyphenol 4-monooxygenase	2-nonaprenyl-6-methoxyphenol 4-monooxygenase (EC 1.14.3.-)	rxn25468_m
PS_complex_596c5f	rxn25469_m_A	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase (EC 1.14.13.-)	rxn25469_m
PS_complex_b9af9d	rxn25475_m_A	Ubiquinone biosynthesis monooxygenase	Ubiquinone biosynthesis monooxygenase COQ6 (EC 1.14.13.-), required for C5-hydroxylation step	rxn25475_m
PS_complex_2af4dc	rxn25480_m_A	3-nonaprenyl-4-hydroxy-5-methoxybenzoate carboxy-lyase	3-nonaprenyl-4-hydroxy-5-methoxybenzoate carboxy-lyase (EC 4.1.1.-)	rxn25480_m
PS_complex_ee4dfd	rxn25587_g_A	Xyloglucan galactosyltransferase	Xyloglucan galactosyltransferase (no EC)	rxn25587_g
PS_complex_49b78c	rxn25589_c_A	Galactoside 2-alpha-L-fucosyltransferase	Galactoside 2-alpha-L-fucosyltransferase (EC 2.4.1.69)	rxn25589_c
PS_complex_e6efc8	rxn25589_g_A	Galactoside 2-alpha-L-fucosyltransferase	Galactoside 2-alpha-L-fucosyltransferase (EC 2.4.1.69)	rxn25589_g
PS_complex_5e44dc	rxn25630_c_A	Coniferyl-alcohol and sinapyl-alcohol glucosyltransferase	Coniferyl-alcohol and sinapyl-alcohol glucosyltransferase (EC 2.4.1.111)	rxn25630_c
PS_complex_8df219	rxn25637_d_A	3-oxoacyl-[acyl-carrier protein] reductase	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn25637_d
PS_complex_8a9490	rxn25641_d_A	3-oxoacyl-[acyl-carrier protein] reductase	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn25641_d
PS_complex_b5cdd4	rxn25647_d_A	3-oxoacyl-[acyl-carrier-protein] synthase	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	rxn25647_d
PS_complex_f24c68	rxn25649_d_A	3-oxoacyl-[acyl-carrier protein] reductase	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn25649_d
PS_complex_d0ca58	rxn25661_d_A	3-oxoacyl-[acyl-carrier protein] reductase	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn25661_d
PS_complex_4685b4	rxn25662_d_A	3-hydroxyacyl-[acyl-carrier-protein] dehydratase	3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)	rxn25662_d
PS_complex_b4fd3d	rxn25681_c_A	Xylogalacturonan beta-1,3-xylosyltransferase	Xylogalacturonan beta-1,3-xylosyltransferase (EC 2.4.2.41)	rxn25681_c
PS_complex_c580a5	rxn25681_g_A	Xylogalacturonan beta-1,3-xylosyltransferase	Xylogalacturonan beta-1,3-xylosyltransferase (EC 2.4.2.41)	rxn25681_g
PS_complex_b5d6dd	rxn25716_d_A	3-oxoacyl-[acyl-carrier-protein] synthase	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	rxn25716_d
PS_complex_b5d6dd	rxn25716_d_B	3-oxoacyl-[acyl-carrier-protein] synthase	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)	rxn25716_d
PS_complex_3a75ec	rxn25718_d_A	3-oxoacyl-[acyl-carrier protein] reductase	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn25718_d
PS_complex_c6280a	rxn25719_d_A	3-hydroxyacyl-[acyl-carrier-protein] dehydratase	3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)	rxn25719_d
PS_complex_8e8948	rxn25743_d_A	Enoyl-[acyl-carrier-protein] reductase	Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn25743_d
PS_complex_b47cab	rxn25747_d_A	Enoyl-[acyl-carrier-protein] reductase	Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn25747_d
PS_complex_7dc7dc	rxn25750_d_A	Enoyl-[acyl-carrier-protein] reductase	Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn25750_d
PS_complex_106efa	rxn25758_c_A	Omega-6 fatty acid desaturase	Omega-6 fatty acid desaturase (EC 1.14.19.-)	rxn25758_c
PS_complex_e86d94	rxn25758_d_A	Omega-6 fatty acid desaturase	Omega-6 fatty acid desaturase (EC 1.14.19.-)	rxn25758_d
PS_complex_3965df	rxn25758_r_A	Omega-6 fatty acid desaturase	Omega-6 fatty acid desaturase (EC 1.14.19.-)	rxn25758_r
PS_complex_5b117a	rxn25762_d_A	Long-chain-fatty-acid--CoA ligase	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	rxn25762_d
PS_complex_6b9881	rxn25762_r_A	Long-chain-fatty-acid--CoA ligase	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	rxn25762_r
PS_complex_0e0cec	rxn25762_x_A	Long-chain-fatty-acid--CoA ligase	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	rxn25762_x
PS_complex_0ecf79	rxn25788_c_A	Galactolipid galactosyltransferase	Galactolipid galactosyltransferase (EC 2.4.1.184)	rxn25788_c
PS_complex_b233e6	rxn25847_c_A	Long-chain fatty acid omega-alcohol dehydrogenase	Long-chain fatty acid omega-alcohol dehydrogenase (EC 1.1.1.-)	rxn25847_c
PS_complex_a12825	rxn25848_c_A	Long-chain fatty acid omega-aldehyde dehydrogenase	Long-chain fatty acid omega-aldehyde dehydrogenase (EC 1.2.1.-)	rxn25848_c
PS_complex_33e2ff	rxn25849_c_A	Fatty acid peroxygenase	Fatty acid peroxygenase [fatty acid hydroperoxide-dependent] (EC 1.11.-.-)	rxn25849_c
PS_complex_90715b	rxn26037_d_A	Cysteine desulfurase	Cysteine desulfurase (EC 2.8.1.7), SufS subfamily	rxn26037_d
PS_complex_1980fb	rxn26477_d_A	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase (EC 1.17.7.1)	rxn26477_d
PS_complex_7a767d	rxn26498_c_A	Light-dependent protochlorophyllide reductase	Light-dependent protochlorophyllide reductase (EC 1.3.1.33)	rxn26498_c
PS_complex_232441	rxn26498_d_A	Light-dependent protochlorophyllide reductase	Light-dependent protochlorophyllide reductase (EC 1.3.1.33)	rxn26498_d
PS_complex_72aa30	rxn26528_c_A	Divinyl (proto)chlorophyllide a 8-vinyl-reductase	Divinyl (proto)chlorophyllide a 8-vinyl-reductase (EC 1.3.1.75)	rxn26528_c
PS_complex_492e5c	rxn26528_d_A	Divinyl (proto)chlorophyllide a 8-vinyl-reductase	Divinyl (proto)chlorophyllide a 8-vinyl-reductase (EC 1.3.1.75)	rxn26528_d
PS_complex_ac1bda	rxn26756_c_A	CDP-N-methylethanolamine--1,2-diacylglycerol phosphatidyltransferase	CDP-N-methylethanolamine--1,2-diacylglycerol phosphatidyltransferase (EC 2.7.8.-)	rxn26756_c
PS_complex_0d4f40	rxn26762_c_A	Phosphatidyl-N-methylethanolamine N-methyltransferase	Phosphatidyl-N-methylethanolamine N-methyltransferase (EC 2.1.1.71)	rxn26762_c
PS_complex_b4f677	rxn26762_v_A	Phosphatidyl-N-methylethanolamine N-methyltransferase	Phosphatidyl-N-methylethanolamine N-methyltransferase (EC 2.1.1.71)	rxn26762_v
PS_complex_df204f	rxn26772_c_A	N-dimethylethanolamine-phosphate cytidylyltransferase	N-dimethylethanolamine-phosphate cytidylyltransferase (EC 2.7.7.-)	rxn26772_c
PS_complex_46e5c5	rxn26773_c_A	CDP-N-methylethanolamine--1,2-diacylglycerol phosphatidyltransferase	CDP-N-methylethanolamine--1,2-diacylglycerol phosphatidyltransferase (EC 2.7.8.-)	rxn26773_c
PS_complex_ffc860	rxn27019_d_A	Long chain fatty acyl-CoA reductase [alcohol-forming]	Long chain fatty acyl-CoA reductase [alcohol-forming] (EC 1.2.1.n2)	rxn27019_d
PS_complex_27611f	rxn27019_r_A	Long chain fatty acyl-CoA reductase [alcohol-forming]	Long chain fatty acyl-CoA reductase [alcohol-forming] (EC 1.2.1.n2)	rxn27019_r
PS_complex_a29ce1	rxn27027_r_A	Long-chain-alcohol O-fatty-acyltransferase	Long-chain-alcohol O-fatty-acyltransferase (EC 2.3.1.75)	rxn27027_r
PS_complex_19cccc	rxn27029_d_A	Thiazole biosynthetic enzyme	Thiazole biosynthetic enzyme Thi4	rxn27029_d
PS_complex_3f2159	rxn27030_d_A	Thiazole biosynthetic enzyme	Thiazole biosynthetic enzyme Thi4	rxn27030_d
PS_complex_f575a4	rxn27056_c_A	Desulfoglucosinolate sulfotransferase	Desulfoglucosinolate sulfotransferase (EC 2.8.2.-)	rxn27056_c
PS_complex_a7eda9	rxn27057_c_A	Desulfoglucosinolate sulfotransferase	Desulfoglucosinolate sulfotransferase (EC 2.8.2.-)	rxn27057_c
PS_complex_eed21a	rxn27058_c_A	Desulfoglucosinolate sulfotransferase	Desulfoglucosinolate sulfotransferase (EC 2.8.2.-)	rxn27058_c
PS_complex_6225ed	rxn27059_c_A	Desulfoglucosinolate sulfotransferase	Desulfoglucosinolate sulfotransferase (EC 2.8.2.-)	rxn27059_c
PS_complex_b9c864	rxn27060_c_A	Flavin-containing glucosinolate S-oxygenase	Flavin-containing glucosinolate S-oxygenase (no EC)	rxn27060_c
PS_complex_a89d8d	rxn27061_c_A	Flavin-containing glucosinolate S-oxygenase	Flavin-containing glucosinolate S-oxygenase (no EC)	rxn27061_c
PS_complex_37bb0c	rxn27062_c_A	Flavin-containing glucosinolate S-oxygenase	Flavin-containing glucosinolate S-oxygenase (no EC)	rxn27062_c
PS_complex_626de0	rxn27063_c_A	Flavin-containing glucosinolate S-oxygenase	Flavin-containing glucosinolate S-oxygenase (no EC)	rxn27063_c
PS_complex_96b55a	rxn27064_c_A	Flavin-containing glucosinolate S-oxygenase	Flavin-containing glucosinolate S-oxygenase (no EC)	rxn27064_c
PS_complex_7e8d10	rxn27065_c_A	Aliphatic glucosinolate 2-oxoglutarate-dependent dioxygenase	Aliphatic glucosinolate 2-oxoglutarate-dependent dioxygenase (hydroxylation) (no EC)	rxn27065_c
PS_complex_2a9f7d	rxn27066_c_A	Aliphatic glucosinolate 2-oxoglutarate-dependent dioxygenase	Aliphatic glucosinolate 2-oxoglutarate-dependent dioxygenase (no EC)	rxn27066_c
PS_complex_93cd7c	rxn27067_c_A	3-butenylglucosinolate 2-hydroxylase	3-butenylglucosinolate 2-hydroxylase (no EC)	rxn27067_c
PS_complex_46ed04	rxn27069_c_A	2-oxo-5-methylthiopentanoate transaminase	2-oxo-5-methylthiopentanoate transaminase (EC 2.6.1.-)	rxn27069_c
PS_complex_f1269f	rxn27069_d_A	2-oxo-5-methylthiopentanoate transaminase	2-oxo-5-methylthiopentanoate transaminase (EC 2.6.1.-)	rxn27069_d
PS_complex_044af8	rxn27070_c_A	2-oxo-5-methylthiopentanoate transaminase	2-oxo-5-methylthiopentanoate transaminase (EC 2.6.1.-)	rxn27070_c
PS_complex_0ee081	rxn27070_d_A	2-oxo-5-methylthiopentanoate transaminase	2-oxo-5-methylthiopentanoate transaminase (EC 2.6.1.-)	rxn27070_d
PS_complex_f56491	rxn27071_c_A	2-oxo-5-methylthiopentanoate transaminase	2-oxo-5-methylthiopentanoate transaminase (EC 2.6.1.-)	rxn27071_c
PS_complex_60c1b8	rxn27071_d_A	2-oxo-5-methylthiopentanoate transaminase	2-oxo-5-methylthiopentanoate transaminase (EC 2.6.1.-)	rxn27071_d
PS_complex_bc923e	rxn27072_c_A	2-oxo-5-methylthiopentanoate transaminase	2-oxo-5-methylthiopentanoate transaminase (EC 2.6.1.-)	rxn27072_c
PS_complex_e9ec69	rxn27072_d_A	2-oxo-5-methylthiopentanoate transaminase	2-oxo-5-methylthiopentanoate transaminase (EC 2.6.1.-)	rxn27072_d
PS_complex_7667a0	rxn27073_c_A	2-oxo-5-methylthiopentanoate transaminase	2-oxo-5-methylthiopentanoate transaminase (EC 2.6.1.-)	rxn27073_c
PS_complex_e219f5	rxn27073_d_A	2-oxo-5-methylthiopentanoate transaminase	2-oxo-5-methylthiopentanoate transaminase (EC 2.6.1.-)	rxn27073_d
PS_complex_f3a922	rxn27259_c_A	Sulfate adenylyltransferase	Sulfate adenylyltransferase (EC 2.7.7.4)	rxn27259_c
PS_complex_eee276	rxn27259_d_A	Sulfate adenylyltransferase	Sulfate adenylyltransferase (EC 2.7.7.4)	rxn27259_d
PS_complex_fb558b	rxn27259_n_A	Sulfate adenylyltransferase	Sulfate adenylyltransferase (EC 2.7.7.4)	rxn27259_n
PS_complex_7db5d9	rxn27266_d_A	Ferredoxin--sulfite reductase	Ferredoxin--sulfite reductase (EC 1.8.7.1)	rxn27266_d
PS_complex_c46f7d	rxn27318_c_A	Thioredoxin reductase	Thioredoxin reductase (EC 1.8.1.9)	rxn27318_c
PS_complex_fd9926	rxn27318_d_A	Thioredoxin reductase	Thioredoxin reductase (EC 1.8.1.9)	rxn27318_d
PS_complex_6d12df	rxn27318_m_A	Thioredoxin reductase	Thioredoxin reductase (EC 1.8.1.9)	rxn27318_m
PS_complex_050844	rxn27360_d_A	Phosphoenolpyruvate transport	Phosphoenolpyruvate transport	rxn27360_d
PS_complex_855b22	rxn27360_m_A	Phosphoenolpyruvate transport	Phosphoenolpyruvate transport	rxn27360_m
PS_complex_d03a31	rxn27360_x_A	Phosphoenolpyruvate transport	Phosphoenolpyruvate transport	rxn27360_x
PS_complex_8eb897	rxn27497_d_A	2-isopropylmalate synthase	2-isopropylmalate synthase (EC 2.3.3.13)	rxn27497_d
PS_complex_2975e2	rxn27746_d_A	Phosphatidate cytidylyltransferase	Phosphatidate cytidylyltransferase (EC 2.7.7.41)	rxn27746_d
PS_complex_320655	rxn27927_d_A	Histidinol-phosphatase	Histidinol-phosphatase [alternative form] (EC 3.1.3.15)	rxn27927_d
PS_complex_4e8677	rxn28070_d_A	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	rxn28070_d
PS_complex_c3e968	rxn28070_m_A	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	rxn28070_m
PS_complex_753960	rxn28082_d_A	Phosphoribosylanthranilate isomerase	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	rxn28082_d
PS_complex_9a203d	rxn28083_d_A	Glutamate--prephenate aminotransferase	Glutamate--prephenate aminotransferase (EC 2.6.1.79)	rxn28083_d
PS_complex_dd9518	rxn28237_c_A	Glycerol-3-phosphate acyltransferase	Glycerol-3-phosphate acyltransferase (EC 2.3.1.15)	rxn28237_c
PS_complex_49bdf2	rxn28237_d_A	Glycerol-3-phosphate acyltransferase	Glycerol-3-phosphate acyltransferase (EC 2.3.1.15)	rxn28237_d
PS_complex_e831cf	rxn28237_m_A	Glycerol-3-phosphate acyltransferase	Glycerol-3-phosphate acyltransferase (EC 2.3.1.15)	rxn28237_m
PS_complex_1463bc	rxn28237_r_A	Glycerol-3-phosphate acyltransferase	Glycerol-3-phosphate acyltransferase (EC 2.3.1.15)	rxn28237_r
PS_complex_a98a96	rxn28237_v_A	Glycerol-3-phosphate acyltransferase	Glycerol-3-phosphate acyltransferase (EC 2.3.1.15)	rxn28237_v
PS_complex_4d383f	rxn28404_c_A	Alpha-farnesene synthase	Alpha-farnesene synthase (EC 4.2.3.46)	rxn28404_c
PS_complex_34672c	rxn28404_d_A	Alpha-farnesene synthase	Alpha-farnesene synthase (EC 4.2.3.46)	rxn28404_d
PS_complex_9d8fe1	rxn28487_d_A	Oleoyl-[acyl carrier protein] thioesterase	Oleoyl-[acyl carrier protein] thioesterase (EC 3.1.2.14)	rxn28487_d
PS_complex_8dfb81	rxn28606_d_A	Fatty acid transport	Fatty acid transport	rxn28606_d
PS_complex_5955c1	rxn29086_d_A	Glutamine transport	Glutamine transport	rxn29086_d
PS_complex_4d3c58	rxn29086_m_A	Glutamine transport	Glutamine transport	rxn29086_m
PS_complex_e66650	rxn29086_x_A	Glutamine transport	Glutamine transport	rxn29086_x
PS_complex_406a05	rxn29122_m_A	Biotin transport	Biotin transport	rxn29122_m
PS_complex_ced604	rxn29240_d_A	ATP-ADP Antiporter	ATP-ADP Antiporter (TC 2.A.12)	rxn29240_d
PS_complex_e292f9	rxn29240_m_A	ATP-ADP Antiporter	ATP-ADP Antiporter (TC 2.A.12)	rxn29240_m
PS_complex_8e1099	rxn29240_v_A	ATP-ADP Antiporter	ATP-ADP Antiporter (TC 2.A.12)	rxn29240_v
PS_complex_4b3bd1	rxn29246_d_A	beta-Glucose-6-phosphate transport	beta-Glucose-6-phosphate transport	rxn29246_d
PS_complex_0fbec3	rxn29318_d_A	ATP-ADP Antiporter	ATP-ADP Antiporter (TC 2.A.12)	rxn29318_d
PS_complex_cf9dcf	rxn29318_m_A	ATP-ADP Antiporter	ATP-ADP Antiporter (TC 2.A.12)	rxn29318_m
PS_complex_74c71b	rxn29318_v_A	ATP-ADP Antiporter	ATP-ADP Antiporter (TC 2.A.12)	rxn29318_v
PS_complex_a94373	rxn29325_d_A	ATP-ADP Antiporter	ATP-ADP Antiporter (TC 2.A.12)	rxn29325_d
PS_complex_ed2e04	rxn29325_m_A	ATP-ADP Antiporter	ATP-ADP Antiporter (TC 2.A.12)	rxn29325_m
PS_complex_99ed63	rxn29325_v_A	ATP-ADP Antiporter	ATP-ADP Antiporter (TC 2.A.12)	rxn29325_v
PS_complex_94f8f8	rxn29342_d_A	ATP-ADP Antiporter	ATP-ADP Antiporter (TC 2.A.12)	rxn29342_d
PS_complex_4a882d	rxn29342_m_A	ATP-ADP Antiporter	ATP-ADP Antiporter (TC 2.A.12)	rxn29342_m
PS_complex_ed716d	rxn29342_v_A	ATP-ADP Antiporter	ATP-ADP Antiporter (TC 2.A.12)	rxn29342_v
PS_complex_31676e	rxn29733_d_A	Pyrophosphate transport	Pyrophosphate transport	rxn29733_d
PS_complex_1b5fc9	rxn29733_m_A	Pyrophosphate transport	Pyrophosphate transport	rxn29733_m
PS_complex_138488	rxn29733_v_A	Pyrophosphate transport	Pyrophosphate transport	rxn29733_v
PS_complex_a1f0d4	rxn29733_x_A	Pyrophosphate transport	Pyrophosphate transport	rxn29733_x
PS_complex_a12f3d	rxn29785_d_A	NAD transport	NAD and other nucleotides transport (of mitochondrial carrier family; TC 2.A.29.10.10)	rxn29785_d
PS_complex_1074d8	rxn29785_m_A	NAD transport	NAD and other nucleotides transport (of mitochondrial carrier family; TC 2.A.29.10.10)	rxn29785_m
PS_complex_353fc9	rxn29919_d_A	Transaldolase	Transaldolase (EC 2.2.1.2)	rxn29919_d
PS_complex_0cc6da	rxn30639_d_A	cis-Aconitate transport	cis-Aconitate transport	rxn30639_d
PS_complex_424ef5	rxn30639_m_A	cis-Aconitate transport	cis-Aconitate transport	rxn30639_m
PS_complex_27e082	rxn30639_x_A	cis-Aconitate transport	cis-Aconitate transport	rxn30639_x
PS_complex_6f11a4	rxn31154_d_A	Light transport	Light transport	rxn31154_d
PS_complex_38d0a2	rxn31160_d_A	AMP transport	AMP transport	rxn31160_d
PS_complex_8f245c	rxn31160_m_A	AMP transport	AMP transport	rxn31160_m
PS_complex_7b3631	rxn31167_d_A	Glyceraldehyde 3-phosphate transport	Glyceraldehyde 3-phosphate transport	rxn31167_d
PS_complex_ac2544	rxn31167_m_A	Glyceraldehyde 3-phosphate transport	Glyceraldehyde 3-phosphate transport	rxn31167_m
PS_complex_249b32	rxn31167_x_A	Glyceraldehyde 3-phosphate transport	Glyceraldehyde 3-phosphate transport	rxn31167_x
PS_complex_3c753b	rxn31168_d_A	Dihydroxyacetone transport	Dihydroxyacetone transport	rxn31168_d
PS_complex_e18c1e	rxn31168_m_A	Dihydroxyacetone transport	Dihydroxyacetone transport	rxn31168_m
PS_complex_bfb03e	rxn31168_x_A	Dihydroxyacetone transport	Dihydroxyacetone transport	rxn31168_x
PS_complex_655155	rxn31169_d_A	3-Phosphoglycerate transport	3-Phosphoglycerate transport	rxn31169_d
PS_complex_fe92a5	rxn31169_m_A	3-Phosphoglycerate transport	3-Phosphoglycerate transport	rxn31169_m
PS_complex_5e2006	rxn31169_x_A	3-Phosphoglycerate transport	3-Phosphoglycerate transport	rxn31169_x
PS_complex_c8e1f2	rxn31240_c_A	Spontaneous Reaction	Spontaneous Reaction	rxn31240_c
PS_complex_0c3eb2	rxn31358_d_A	AMP transport	AMP transport	rxn31358_d
PS_complex_9370eb	rxn31358_m_A	AMP transport	AMP transport	rxn31358_m
PS_complex_5d20c3	rxn31768_d_A	Solanesyl diphosphate synthase	Solanesyl diphosphate synthase (EC 2.5.1.85)	rxn31768_d
PS_complex_8d317e	rxn31768_m_A	Solanesyl diphosphate synthase	Solanesyl diphosphate synthase (EC 2.5.1.85)	rxn31768_m
PS_complex_da0286	rxn31768_r_A	Solanesyl diphosphate synthase	Solanesyl diphosphate synthase (EC 2.5.1.85)	rxn31768_r
