"PSI","Species A","Species B"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Csinensis_v1.1||orange1.1g013997m"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Csinensis_v1.1||orange1.1g014078m"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Gmax_Wm82.a4.v1||Glyma.03G244300.1"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Gmax_Wm82.a4.v1||Glyma.04G198000.2"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Gmax_Wm82.a4.v1||Glyma.05G203000.1"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Gmax_Wm82.a4.v1||Glyma.06G167600.1"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Gmax_Wm82.a4.v1||Glyma.08G010500.1"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Gmax_Wm82.a4.v1||Glyma.19G221100.1"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Mdomestica_v1.0||MDP0000185723"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Mdomestica_v1.0||MDP0000212465"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Mdomestica_v1.0||MDP0000258308"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Mdomestica_v1.0||MDP0000312405"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Mdomestica_v1.0||MDP0000370643"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Osativa_v7.0||LOC_Os01g24790.1"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Osativa_v7.0||LOC_Os01g42880.1"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Osativa_v7.0||LOC_Os04g42830.1"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Osativa_v7.0||LOC_Os05g04584.1"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Osativa_v7.0||LOC_Os06g39470.1"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Osativa_v7.0||LOC_Os10g35950.1"
"0.30","sp|Q9M6F0|T5AT_TAXCU","PWA53146.1"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Ptrichocarpa_v4.1||Potri.001G127400.1"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Ptrichocarpa_v4.1||Potri.001G127600.1"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Ptrichocarpa_v4.1||Potri.001G326300.1"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Ptrichocarpa_v4.1||Potri.001G448000.1"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Ptrichocarpa_v4.1||Potri.017G068500.1"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Sbicolor_v3.1.1||Sobic.003G219800.1"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Sbicolor_v3.1.1||Sobic.003G368100.2"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Sbicolor_v3.1.1||Sobic.005G122800.1"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Sbicolor_v3.1.1||Sobic.009G034300.1"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Sbicolor_v3.1.1||Sobic.009G037300.1"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Sbicolor_v3.1.1||Sobic.010G180100.1"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Smoellendorffii_v1.0||440924"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Spolyrhiza_v2||Spipo26G0021000"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Spolyrhiza_v2||Spipo30G0014700"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Taxus_chinensis||evm2.model.Chr01.1502"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Zmays_RefGen_V4||Zm00001d007781_T001"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Zmays_RefGen_V4||Zm00001d011349_T001"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Zmays_RefGen_V4||Zm00001d024763_T001"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Zmays_RefGen_V4||Zm00001d042723_T001"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Zmays_RefGen_V4||Zm00001d044475_T001"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Zmays_RefGen_V4||Zm00001d046455_T001"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Zmays_RefGen_V4||Zm00001d046604_T001"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Zmays_RefGen_V4||Zm00001d046610_T001"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Zmays_RefGen_V4||Zm00001d048866_T001"
"0.30","sp|Q9M6F0|T5AT_TAXCU","Zmays_RefGen_V4||Zm00001d049989_T001"
"0.31","Athaliana_TAIR10||AT1G28680.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Athaliana_TAIR10||AT3G03480.1","tr|Q8H2B5|Q8H2B5_TAXCU"
"0.31","Athaliana_TAIR10||AT3G62160.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Athaliana_TAIR10||AT5G07080.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Atrichopoda_v1.0||evm_27.model.AmTr_v1.0_scaffold00011.207","tr|Q8H2B5|Q8H2B5_TAXCU"
"0.31","Atrichopoda_v1.0||evm_27.model.AmTr_v1.0_scaffold00014.51","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Atrichopoda_v1.0||evm_27.model.AmTr_v1.0_scaffold00016.187","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Atrichopoda_v1.0||evm_27.model.AmTr_v1.0_scaffold00045.100","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Bdistachyon_v3.1||Bradi1g36980.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Bdistachyon_v3.1||Bradi2g04980.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Bdistachyon_v3.1||Bradi2g04980.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Bdistachyon_v3.1||Bradi2g04990.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Bdistachyon_v3.1||Bradi2g36910.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Bdistachyon_v3.1||Bradi2g41620.2","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Bdistachyon_v3.1||Bradi2g43520.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Bdistachyon_v3.1||Bradi3g46350.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Bdistachyon_v3.1||Bradi3g46350.1","tr|Q8H2B5|Q8H2B5_TAXCU"
"0.31","Bdistachyon_v3.1||Bradi4g06067.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Bdistachyon_v3.1||Bradi4g06067.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Bdistachyon_v3.1||Bradi5g15140.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Csinensis_v1.1||orange1.1g013346m","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Csinensis_v1.1||orange1.1g013346m","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Csinensis_v1.1||orange1.1g013346m","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Csinensis_v1.1||orange1.1g013437m","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Csinensis_v1.1||orange1.1g014029m","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Csinensis_v1.1||orange1.1g014029m","sp|Q9M6F0|T5AT_TAXCU"
"0.31","GWHPAOSJ025594","sp|Q8LL69|DBNBT_TAXCA"
"0.31","GWHPAOSJ025594","sp|Q9M6F0|T5AT_TAXCU"
"0.31","GWHPAOSJ025594","tr|Q8H2B5|Q8H2B5_TAXCU"
"0.31","GWHPAOSJ025843","tr|Q8H2B5|Q8H2B5_TAXCU"
"0.31","GWHPAOSJ025845","sp|Q8LL69|DBNBT_TAXCA"
"0.31","GWHPAOSJ025845","sp|Q9M6F0|T5AT_TAXCU"
"0.31","GWHPAOSJ025846","sp|Q9M6F0|T5AT_TAXCU"
"0.31","GWHPAOSJ025847","sp|Q9FPW3|DBBT_TAXCU"
"0.31","GWHPAOSJ025847","sp|Q9M6E2|DBAT_TAXCU"
"0.31","GWHPAOSJ025847","tr|Q8H2B5|Q8H2B5_TAXCU"
"0.31","GWHPAOSJ026055","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Gmax_Wm82.a4.v1||Glyma.01G152000.1","sp|Q9FPW3|DBBT_TAXCU"
"0.31","Gmax_Wm82.a4.v1||Glyma.01G152000.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Gmax_Wm82.a4.v1||Glyma.01G152000.1","tr|Q8H2B5|Q8H2B5_TAXCU"
"0.31","Gmax_Wm82.a4.v1||Glyma.02G001100.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Gmax_Wm82.a4.v1||Glyma.03G244400.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Gmax_Wm82.a4.v1||Glyma.03G244600.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Gmax_Wm82.a4.v1||Glyma.03G244600.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Gmax_Wm82.a4.v1||Glyma.05G203000.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Gmax_Wm82.a4.v1||Glyma.06G211200.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Gmax_Wm82.a4.v1||Glyma.08G010500.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Gmax_Wm82.a4.v1||Glyma.10G000300.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Gmax_Wm82.a4.v1||Glyma.10G159600.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Gmax_Wm82.a4.v1||Glyma.16G053300.2","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Gmax_Wm82.a4.v1||Glyma.16G053300.2","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Gmax_Wm82.a4.v1||Glyma.16G201800.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Gmax_Wm82.a4.v1||Glyma.16G201800.1","sp|Q9FPW3|DBBT_TAXCU"
"0.31","Gmax_Wm82.a4.v1||Glyma.16G201800.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Gmax_Wm82.a4.v1||Glyma.16G201800.1","tr|Q8H2B5|Q8H2B5_TAXCU"
"0.31","Gmax_Wm82.a4.v1||Glyma.18G056200.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Gmax_Wm82.a4.v1||Glyma.18G056200.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Gmax_Wm82.a4.v1||Glyma.19G096100.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Gmax_Wm82.a4.v1||Glyma.19G096100.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Gmax_Wm82.a4.v1||Glyma.19G242000.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Gmax_Wm82.a4.v1||Glyma.19G242000.1","tr|Q8H2B5|Q8H2B5_TAXCU"
"0.31","Gmax_Wm82.a4.v1||Glyma.19G242100.1","sp|Q9FPW3|DBBT_TAXCU"
"0.31","Gmax_Wm82.a4.v1||Glyma.19G242100.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Gmax_Wm82.a4.v1||Glyma.19G242100.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Gmax_Wm82.a4.v1||Glyma.19G242100.1","tr|Q8H2B5|Q8H2B5_TAXCU"
"0.31","Mdomestica_v1.0||MDP0000166457","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Mdomestica_v1.0||MDP0000166457","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Mdomestica_v1.0||MDP0000185169","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Mdomestica_v1.0||MDP0000185169","sp|Q9FPW3|DBBT_TAXCU"
"0.31","Mdomestica_v1.0||MDP0000185169","tr|Q8H2B5|Q8H2B5_TAXCU"
"0.31","Mdomestica_v1.0||MDP0000185723","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Mdomestica_v1.0||MDP0000214714","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Mdomestica_v1.0||MDP0000214714","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Mdomestica_v1.0||MDP0000214714","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Mdomestica_v1.0||MDP0000214714","tr|Q8H2B5|Q8H2B5_TAXCU"
"0.31","Mdomestica_v1.0||MDP0000233164","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Mdomestica_v1.0||MDP0000258308","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Mdomestica_v1.0||MDP0000258308","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Mdomestica_v1.0||MDP0000312405","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Mdomestica_v1.0||MDP0000370643","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Mdomestica_v1.0||MDP0000407572","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Mdomestica_v1.0||MDP0000407572","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Mdomestica_v1.0||MDP0000428199","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Mdomestica_v1.0||MDP0000428199","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Mdomestica_v1.0||MDP0000428199","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Mdomestica_v1.0||MDP0000563404","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Mdomestica_v1.0||MDP0000563404","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Mdomestica_v1.0||MDP0000563404","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Mdomestica_v1.0||MDP0000639264","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Osativa_v7.0||LOC_Os01g08380.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Osativa_v7.0||LOC_Os01g18744.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Osativa_v7.0||LOC_Os01g18744.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Osativa_v7.0||LOC_Os01g18744.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Osativa_v7.0||LOC_Os01g42880.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Osativa_v7.0||LOC_Os04g42830.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Osativa_v7.0||LOC_Os05g04584.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Osativa_v7.0||LOC_Os05g04930.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Osativa_v7.0||LOC_Os05g04930.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Osativa_v7.0||LOC_Os05g19910.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Osativa_v7.0||LOC_Os05g19910.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Osativa_v7.0||LOC_Os06g39470.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Osativa_v7.0||LOC_Os06g39470.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Osativa_v7.0||LOC_Os06g49660.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Osativa_v7.0||LOC_Os06g49660.1","tr|Q8H2B5|Q8H2B5_TAXCU"
"0.31","Osativa_v7.0||LOC_Os07g14080.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Osativa_v7.0||LOC_Os07g14080.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Osativa_v7.0||LOC_Os11g31090.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","PWA35222.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","PWA39374.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","PWA39374.1","sp|Q9FPW3|DBBT_TAXCU"
"0.31","PWA39374.1","tr|Q8H2B5|Q8H2B5_TAXCU"
"0.31","PWA43491.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","PWA53146.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","PWA57331.1","sp|Q9FPW3|DBBT_TAXCU"
"0.31","PWA57331.1","tr|Q8H2B5|Q8H2B5_TAXCU"
"0.31","PWA57332.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","PWA57332.1","sp|Q9FPW3|DBBT_TAXCU"
"0.31","PWA57336.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","PWA57336.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","PWA57336.1","tr|Q8H2B5|Q8H2B5_TAXCU"
"0.31","PWA68421.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","PWA68421.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","PWA68421.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","PWA70545.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","PWA70545.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","PWA70545.1","tr|Q8H2B5|Q8H2B5_TAXCU"
"0.31","PWA70547.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","PWA80301.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","PWA80301.1","sp|Q9FPW3|DBBT_TAXCU"
"0.31","PWA89494.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","PWA96661.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Ptrichocarpa_v4.1||Potri.001G127600.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Ptrichocarpa_v4.1||Potri.001G326300.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Ptrichocarpa_v4.1||Potri.001G447300.1","sp|Q9FPW3|DBBT_TAXCU"
"0.31","Ptrichocarpa_v4.1||Potri.001G447300.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Ptrichocarpa_v4.1||Potri.001G447300.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Ptrichocarpa_v4.1||Potri.001G447300.1","tr|Q8H2B5|Q8H2B5_TAXCU"
"0.31","Ptrichocarpa_v4.1||Potri.001G447500.1","sp|Q9FPW3|DBBT_TAXCU"
"0.31","Ptrichocarpa_v4.1||Potri.001G447500.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Ptrichocarpa_v4.1||Potri.001G447500.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Ptrichocarpa_v4.1||Potri.001G447500.1","tr|Q8H2B5|Q8H2B5_TAXCU"
"0.31","Ptrichocarpa_v4.1||Potri.001G447700.1","tr|Q8H2B5|Q8H2B5_TAXCU"
"0.31","Ptrichocarpa_v4.1||Potri.001G447766.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Ptrichocarpa_v4.1||Potri.001G447766.1","tr|Q8H2B5|Q8H2B5_TAXCU"
"0.31","Ptrichocarpa_v4.1||Potri.004G053500.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Ptrichocarpa_v4.1||Potri.010G186300.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Ptrichocarpa_v4.1||Potri.011G153500.1","sp|Q9FPW3|DBBT_TAXCU"
"0.31","Ptrichocarpa_v4.1||Potri.011G153500.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Ptrichocarpa_v4.1||Potri.011G153500.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Ptrichocarpa_v4.1||Potri.013G074300.1","sp|Q9FPW3|DBBT_TAXCU"
"0.31","Ptrichocarpa_v4.1||Potri.013G074300.1","tr|Q8H2B5|Q8H2B5_TAXCU"
"0.31","Ptrichocarpa_v4.1||Potri.013G074400.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Ptrichocarpa_v4.1||Potri.013G074400.1","tr|Q8H2B5|Q8H2B5_TAXCU"
"0.31","Ptrichocarpa_v4.1||Potri.013G074500.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Ptrichocarpa_v4.1||Potri.013G074500.1","sp|Q9FPW3|DBBT_TAXCU"
"0.31","Ptrichocarpa_v4.1||Potri.014G113600.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Ptrichocarpa_v4.1||Potri.019G002900.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Ptrichocarpa_v4.1||Potri.019G002900.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Ptrichocarpa_v4.1||Potri.019G002900.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Ptrichocarpa_v4.1||Potri.019G003000.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Ptrichocarpa_v4.1||Potri.019G003000.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Ptrichocarpa_v4.1||Potri.019G043600.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Ptrichocarpa_v4.1||Potri.019G043600.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Ptrichocarpa_v4.1||Potri.019G043600.1","tr|Q8H2B5|Q8H2B5_TAXCU"
"0.31","Sbicolor_v3.1.1||Sobic.001G201800.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Sbicolor_v3.1.1||Sobic.001G201800.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Sbicolor_v3.1.1||Sobic.003G219800.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Sbicolor_v3.1.1||Sobic.003G408900.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Sbicolor_v3.1.1||Sobic.007G144400.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Sbicolor_v3.1.1||Sobic.007G203600.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Sbicolor_v3.1.1||Sobic.008G068300.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Sbicolor_v3.1.1||Sobic.008G068300.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Sbicolor_v3.1.1||Sobic.008G068300.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Sbicolor_v3.1.1||Sobic.009G034300.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Sbicolor_v3.1.1||Sobic.009G034300.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Sbicolor_v3.1.1||Sobic.009G037200.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Sbicolor_v3.1.1||Sobic.009G037200.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Sbicolor_v3.1.1||Sobic.009G065600.2","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Sbicolor_v3.1.1||Sobic.010G043700.2","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Sbicolor_v3.1.1||Sobic.010G180100.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Sbicolor_v3.1.1||Sobic.010G259300.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Sbicolor_v3.1.1||Sobic.010G259300.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Sbicolor_v3.1.1||Sobic.010G259500.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Sbicolor_v3.1.1||Sobic.010G259500.1","sp|Q9FPW3|DBBT_TAXCU"
"0.31","Sbicolor_v3.1.1||Sobic.010G259500.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Sbicolor_v3.1.1||Sobic.010G259600.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Sbicolor_v3.1.1||Sobic.010G259600.1","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Slycopersicum_ITAG3.2||Solyc04g079720.3.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Slycopersicum_ITAG3.2||Solyc05g015800.3.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Slycopersicum_ITAG3.2||Solyc05g015800.3.1","sp|Q9FPW3|DBBT_TAXCU"
"0.31","Slycopersicum_ITAG3.2||Solyc05g015800.3.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Slycopersicum_ITAG3.2||Solyc05g015800.3.1","tr|Q8H2B5|Q8H2B5_TAXCU"
"0.31","Slycopersicum_ITAG3.2||Solyc07g049670.3.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Slycopersicum_ITAG3.2||Solyc08g005760.1.1","sp|Q9FPW3|DBBT_TAXCU"
"0.31","Slycopersicum_ITAG3.2||Solyc08g005760.1.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Slycopersicum_ITAG3.2||Solyc08g005770.3.1","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Slycopersicum_ITAG3.2||Solyc08g005770.3.1","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Smoellendorffii_v1.0||99210","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Spolyrhiza_v2||Spipo11G0001800","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Spolyrhiza_v2||Spipo11G0001800","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Spolyrhiza_v2||Spipo11G0001800","tr|Q8H2B5|Q8H2B5_TAXCU"
"0.31","Spolyrhiza_v2||Spipo30G0014700","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Spolyrhiza_v2||Spipo4G0058100","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Taxus_chinensis||evm2.model.Chr01.1502","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Taxus_chinensis||evm2.model.Chr01.4166","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Zmays_RefGen_V4||Zm00001d006795_T001","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Zmays_RefGen_V4||Zm00001d006795_T001","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Zmays_RefGen_V4||Zm00001d007781_T001","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Zmays_RefGen_V4||Zm00001d011979_T001","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Zmays_RefGen_V4||Zm00001d012274_T001","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Zmays_RefGen_V4||Zm00001d014748_T001","tr|Q8H2B5|Q8H2B5_TAXCU"
"0.31","Zmays_RefGen_V4||Zm00001d024763_T001","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Zmays_RefGen_V4||Zm00001d024763_T001","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Zmays_RefGen_V4||Zm00001d032527_T001","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Zmays_RefGen_V4||Zm00001d035246_T001","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Zmays_RefGen_V4||Zm00001d035246_T001","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Zmays_RefGen_V4||Zm00001d035246_T001","sp|Q9M6F0|T5AT_TAXCU"
"0.31","Zmays_RefGen_V4||Zm00001d044475_T001","sp|Q8LL69|DBNBT_TAXCA"
"0.31","Zmays_RefGen_V4||Zm00001d046455_T001","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Zmays_RefGen_V4||Zm00001d048866_T001","sp|Q9FPW3|DBBT_TAXCU"
"0.31","Zmays_RefGen_V4||Zm00001d048866_T001","sp|Q9M6E2|DBAT_TAXCU"
"0.31","Zmays_RefGen_V4||Zm00001d048866_T001","tr|Q8H2B5|Q8H2B5_TAXCU"
"0.31","sp|Q8LL69|DBNBT_TAXCA","Athaliana_TAIR10||AT3G62160.1"
"0.31","sp|Q8LL69|DBNBT_TAXCA","Atrichopoda_v1.0||evm_27.model.AmTr_v1.0_scaffold00016.187"
"0.31","sp|Q8LL69|DBNBT_TAXCA","Atrichopoda_v1.0||evm_27.model.AmTr_v1.0_scaffold00045.100"
"0.31","sp|Q8LL69|DBNBT_TAXCA","Bdistachyon_v3.1||Bradi2g04980.1"
"0.31","sp|Q8LL69|DBNBT_TAXCA","Bdistachyon_v3.1||Bradi2g36910.1"
"0.31","sp|Q8LL69|DBNBT_TAXCA","Bdistachyon_v3.1||Bradi2g43520.1"
