"PSI","Species A","Species B"
"0.35","Sphagnum_fallax||Sphfalx08G114300.1","sp|Q84KI1|T14H_TAXCU"
"0.35","Sphagnum_fallax||Sphfalx09G104800.1","sp|Q84KI1|T14H_TAXCU"
"0.35","Sphagnum_fallax||Sphfalx09G105000.1","sp|Q84KI1|T14H_TAXCU"
"0.35","Sphagnum_fallax||Sphfalx11G072600.1","sp|Q6WG30|T5H_TAXCU"
"0.35","Sphagnum_fallax||Sphfalx11G072600.1","sp|Q9AXM6|T10H_TAXCU"
"0.35","Sphagnum_fallax||Sphfalx15G044900.1","sp|Q9AXM6|T10H_TAXCU"
"0.35","Sphagnum_fallax||Sphfalx16G102100.1","sp|Q8W4T9|T13H_TAXCU"
"0.35","Sphagnum_fallax||Sphfalx17G017900.1","sp|Q8W4T9|T13H_TAXCU"
"0.35","Sphagnum_fallax||Sphfalx17G018400.1","sp|Q6WG30|T5H_TAXCU"
"0.35","Sphagnum_fallax||Sphfalx17G018400.1","sp|Q9AXM6|T10H_TAXCU"
"0.35","Sphagnum_fallax||Sphfalx17G018500.1","sp|Q9AXM6|T10H_TAXCU"
"0.35","Sphagnum_fallax||Sphfalx17G045100.1","sp|Q6WG30|T5H_TAXCU"
"0.35","Sphagnum_fallax||Sphfalx17G045100.1","sp|Q9AXM6|T10H_TAXCU"
"0.35","Sphagnum_fallax||Sphfalx17G045200.1","sp|Q9AXM6|T10H_TAXCU"
"0.35","Taxus_chinensis||evm2.model.Chr04.2609","sp|Q9AXM6|T10H_TAXCU"
"0.35","Taxus_chinensis||evm2.model.Chr04.709","sp|Q84KI1|T14H_TAXCU"
"0.35","Taxus_chinensis||evm2.model.Chr04.712","sp|Q84KI1|T14H_TAXCU"
"0.35","Taxus_chinensis||evm2.model.Chr08.661","sp|Q84KI1|T14H_TAXCU"
"0.35","Taxus_chinensis||evm2.model.Chr08.661","sp|Q8W4T9|T13H_TAXCU"
"0.35","Taxus_chinensis||evm2.model.Chr08.663","sp|Q6WG30|T5H_TAXCU"
"0.35","Taxus_chinensis||evm2.model.Chr08.672","sp|Q6WG30|T5H_TAXCU"
"0.35","Taxus_chinensis||evm2.model.Chr08.672","sp|Q9AXM6|T10H_TAXCU"
"0.35","Taxus_chinensis||evm2.model.Chr08.680","sp|Q9AXM6|T10H_TAXCU"
"0.35","Zmays_RefGen_V4||Zm00001d006503_T001","sp|Q84KI1|T14H_TAXCU"
"0.35","Zmays_RefGen_V4||Zm00001d021639_T001","sp|Q9AXM6|T10H_TAXCU"
"0.35","sp|Q6WG30|T5H_TAXCU","Atrichopoda_v1.0||evm_27.model.AmTr_v1.0_scaffold00062.139"
"0.35","sp|Q6WG30|T5H_TAXCU","Atrichopoda_v1.0||evm_27.model.AmTr_v1.0_scaffold00077.64"
"0.35","sp|Q6WG30|T5H_TAXCU","GWHPAOSJ013814"
"0.35","sp|Q6WG30|T5H_TAXCU","GWHPAOSJ013815"
"0.35","sp|Q6WG30|T5H_TAXCU","GWHPAOSJ014574"
"0.35","sp|Q6WG30|T5H_TAXCU","GWHPAOSJ015258"
"0.35","sp|Q6WG30|T5H_TAXCU","Mdomestica_v1.0||MDP0000130449"
"0.35","sp|Q6WG30|T5H_TAXCU","Mdomestica_v1.0||MDP0000199164"
"0.35","sp|Q6WG30|T5H_TAXCU","Mdomestica_v1.0||MDP0000229468"
"0.35","sp|Q6WG30|T5H_TAXCU","Mdomestica_v1.0||MDP0000318069"
"0.35","sp|Q6WG30|T5H_TAXCU","Mdomestica_v1.0||MDP0000427970"
"0.35","sp|Q6WG30|T5H_TAXCU","Mdomestica_v1.0||MDP0000440922"
"0.35","sp|Q6WG30|T5H_TAXCU","Mdomestica_v1.0||MDP0000683385"
"0.35","sp|Q6WG30|T5H_TAXCU","Mdomestica_v1.0||MDP0000911067"
"0.35","sp|Q6WG30|T5H_TAXCU","Osativa_v7.0||LOC_Os07g33620.1"
"0.35","sp|Q6WG30|T5H_TAXCU","Ptrichocarpa_v4.1||Potri.001G440200.1"
"0.35","sp|Q6WG30|T5H_TAXCU","Ptrichocarpa_v4.1||Potri.011G155600.1"
"0.35","sp|Q6WG30|T5H_TAXCU","Ptrichocarpa_v4.1||Potri.018G134300.1"
"0.35","sp|Q6WG30|T5H_TAXCU","Sbicolor_v3.1.1||Sobic.002G336100.1"
"0.35","sp|Q6WG30|T5H_TAXCU","Slycopersicum_ITAG3.2||Solyc06g065420.2.1"
"0.35","sp|Q6WG30|T5H_TAXCU","Slycopersicum_ITAG3.2||Solyc07g064450.3.1"
"0.35","sp|Q6WG30|T5H_TAXCU","Slycopersicum_ITAG3.2||Solyc11g056670.2.1"
"0.35","sp|Q6WG30|T5H_TAXCU","Smoellendorffii_v1.0||444868"
"0.35","sp|Q6WG30|T5H_TAXCU","Sphagnum_fallax||Sphfalx01G047600.1"
"0.35","sp|Q6WG30|T5H_TAXCU","Sphagnum_fallax||Sphfalx04G051100.1"
"0.35","sp|Q6WG30|T5H_TAXCU","Sphagnum_fallax||Sphfalx04G052300.1"
"0.35","sp|Q6WG30|T5H_TAXCU","Sphagnum_fallax||Sphfalx04G052400.1"
"0.35","sp|Q6WG30|T5H_TAXCU","Sphagnum_fallax||Sphfalx11G072600.1"
"0.35","sp|Q6WG30|T5H_TAXCU","Sphagnum_fallax||Sphfalx17G018400.1"
"0.35","sp|Q6WG30|T5H_TAXCU","Sphagnum_fallax||Sphfalx17G045100.1"
"0.35","sp|Q6WG30|T5H_TAXCU","Taxus_chinensis||evm2.model.Chr08.663"
"0.35","sp|Q6WG30|T5H_TAXCU","Taxus_chinensis||evm2.model.Chr08.672"
"0.35","sp|Q84KI1|T14H_TAXCU","Atrichopoda_v1.0||evm_27.model.AmTr_v1.0_scaffold00049.133"
"0.35","sp|Q84KI1|T14H_TAXCU","Atrichopoda_v1.0||evm_27.model.AmTr_v1.0_scaffold00049.135"
"0.35","sp|Q84KI1|T14H_TAXCU","Csinensis_v1.1||orange1.1g036579m"
"0.35","sp|Q84KI1|T14H_TAXCU","GWHPAOSJ022988"
"0.35","sp|Q84KI1|T14H_TAXCU","Gmax_Wm82.a4.v1||Glyma.05G166900.1"
"0.35","sp|Q84KI1|T14H_TAXCU","Gmax_Wm82.a4.v1||Glyma.08G125100.2"
"0.35","sp|Q84KI1|T14H_TAXCU","Mdomestica_v1.0||MDP0000142244"
"0.35","sp|Q84KI1|T14H_TAXCU","Mdomestica_v1.0||MDP0000934840"
"0.35","sp|Q84KI1|T14H_TAXCU","Osativa_v7.0||LOC_Os07g33480.1"
"0.35","sp|Q84KI1|T14H_TAXCU","Osativa_v7.0||LOC_Os07g33580.1"
"0.35","sp|Q84KI1|T14H_TAXCU","PWA56874.1"
"0.35","sp|Q84KI1|T14H_TAXCU","PWA82373.1"
"0.35","sp|Q84KI1|T14H_TAXCU","PWA92439.1"
"0.35","sp|Q84KI1|T14H_TAXCU","Ptrichocarpa_v4.1||Potri.004G017800.1"
"0.35","sp|Q84KI1|T14H_TAXCU","Ptrichocarpa_v4.1||Potri.011G001300.1"
"0.35","sp|Q84KI1|T14H_TAXCU","Ptrichocarpa_v4.1||Potri.013G106100.1"
"0.35","sp|Q84KI1|T14H_TAXCU","Ptrichocarpa_v4.1||Potri.019G078600.1"
"0.35","sp|Q84KI1|T14H_TAXCU","Sbicolor_v3.1.1||Sobic.002G320200.1"
"0.35","sp|Q84KI1|T14H_TAXCU","Sbicolor_v3.1.1||Sobic.008G122800.1"
"0.35","sp|Q84KI1|T14H_TAXCU","Slycopersicum_ITAG3.2||Solyc06g065430.3.1"
"0.35","sp|Q84KI1|T14H_TAXCU","Sphagnum_fallax||Sphfalx01G047600.1"
"0.35","sp|Q84KI1|T14H_TAXCU","Sphagnum_fallax||Sphfalx02G009500.1"
"0.35","sp|Q84KI1|T14H_TAXCU","Sphagnum_fallax||Sphfalx04G052400.1"
"0.35","sp|Q84KI1|T14H_TAXCU","Sphagnum_fallax||Sphfalx08G114300.1"
"0.35","sp|Q84KI1|T14H_TAXCU","Sphagnum_fallax||Sphfalx09G104800.1"
"0.35","sp|Q84KI1|T14H_TAXCU","Sphagnum_fallax||Sphfalx09G105000.1"
"0.35","sp|Q84KI1|T14H_TAXCU","Taxus_chinensis||evm2.model.Chr04.709"
"0.35","sp|Q84KI1|T14H_TAXCU","Taxus_chinensis||evm2.model.Chr04.712"
"0.35","sp|Q84KI1|T14H_TAXCU","Taxus_chinensis||evm2.model.Chr08.661"
"0.35","sp|Q84KI1|T14H_TAXCU","Zmays_RefGen_V4||Zm00001d006503_T001"
"0.35","sp|Q8W4T9|T13H_TAXCU","Csinensis_v1.1||orange1.1g036579m"
"0.35","sp|Q8W4T9|T13H_TAXCU","Csinensis_v1.1||orange1.1g038018m"
"0.35","sp|Q8W4T9|T13H_TAXCU","GWHPAOSJ016191"
"0.35","sp|Q8W4T9|T13H_TAXCU","Gmax_Wm82.a4.v1||Glyma.18G052400.1"
"0.35","sp|Q8W4T9|T13H_TAXCU","Mdomestica_v1.0||MDP0000199164"
"0.35","sp|Q8W4T9|T13H_TAXCU","Mdomestica_v1.0||MDP0000286068"
"0.35","sp|Q8W4T9|T13H_TAXCU","Mdomestica_v1.0||MDP0000318069"
"0.35","sp|Q8W4T9|T13H_TAXCU","Mdomestica_v1.0||MDP0000683385"
"0.35","sp|Q8W4T9|T13H_TAXCU","Mdomestica_v1.0||MDP0000911067"
"0.35","sp|Q8W4T9|T13H_TAXCU","Osativa_v7.0||LOC_Os07g33550.1"
"0.35","sp|Q8W4T9|T13H_TAXCU","Ptrichocarpa_v4.1||Potri.004G017633.1"
"0.35","sp|Q8W4T9|T13H_TAXCU","Ptrichocarpa_v4.1||Potri.018G134300.1"
"0.35","sp|Q8W4T9|T13H_TAXCU","Sbicolor_v3.1.1||Sobic.002G320200.1"
"0.35","sp|Q8W4T9|T13H_TAXCU","Slycopersicum_ITAG3.2||Solyc02g069600.3.1"
"0.35","sp|Q8W4T9|T13H_TAXCU","Smoellendorffii_v1.0||403029"
"0.35","sp|Q8W4T9|T13H_TAXCU","Sphagnum_fallax||Sphfalx02G009500.1"
"0.35","sp|Q8W4T9|T13H_TAXCU","Sphagnum_fallax||Sphfalx04G052300.1"
"0.35","sp|Q8W4T9|T13H_TAXCU","Sphagnum_fallax||Sphfalx04G052400.1"
"0.35","sp|Q8W4T9|T13H_TAXCU","Sphagnum_fallax||Sphfalx16G102100.1"
"0.35","sp|Q8W4T9|T13H_TAXCU","Sphagnum_fallax||Sphfalx17G017900.1"
"0.35","sp|Q8W4T9|T13H_TAXCU","Taxus_chinensis||evm2.model.Chr08.661"
"0.36","Athaliana_TAIR10||AT5G36110.1","sp|Q84KI1|T14H_TAXCU"
"0.36","Athaliana_TAIR10||AT5G36110.1","sp|Q8W4T9|T13H_TAXCU"
"0.36","Atrichopoda_v1.0||evm_27.model.AmTr_v1.0_scaffold00049.133","sp|Q6WG30|T5H_TAXCU"
"0.36","Atrichopoda_v1.0||evm_27.model.AmTr_v1.0_scaffold00049.135","sp|Q6WG30|T5H_TAXCU"
"0.36","Atrichopoda_v1.0||evm_27.model.AmTr_v1.0_scaffold00049.137","sp|Q6WG30|T5H_TAXCU"
"0.36","Atrichopoda_v1.0||evm_27.model.AmTr_v1.0_scaffold00049.137","sp|Q84KI1|T14H_TAXCU"
"0.36","Atrichopoda_v1.0||evm_27.model.AmTr_v1.0_scaffold00049.139","sp|Q6WG30|T5H_TAXCU"
"0.36","Atrichopoda_v1.0||evm_27.model.AmTr_v1.0_scaffold00049.139","sp|Q84KI1|T14H_TAXCU"
"0.36","Atrichopoda_v1.0||evm_27.model.AmTr_v1.0_scaffold00119.10","sp|Q84KI1|T14H_TAXCU"
"0.36","Bdistachyon_v3.1||Bradi1g26120.1","sp|Q6WG30|T5H_TAXCU"
"0.36","Bdistachyon_v3.1||Bradi1g26120.1","sp|Q84KI1|T14H_TAXCU"
"0.36","Bdistachyon_v3.1||Bradi1g26120.1","sp|Q9AXM6|T10H_TAXCU"
"0.36","Bdistachyon_v3.1||Bradi4g22820.1","sp|Q6WG30|T5H_TAXCU"
"0.36","Csinensis_v1.1||orange1.1g011325m","sp|Q6WG30|T5H_TAXCU"
"0.36","Csinensis_v1.1||orange1.1g011325m","sp|Q8W4T9|T13H_TAXCU"
"0.36","Csinensis_v1.1||orange1.1g013728m","sp|Q6WG30|T5H_TAXCU"
"0.36","Csinensis_v1.1||orange1.1g035672m","sp|Q8W4T9|T13H_TAXCU"
"0.36","Csinensis_v1.1||orange1.1g038018m","sp|Q84KI1|T14H_TAXCU"
"0.36","Csinensis_v1.1||orange1.1g038018m","sp|Q9AXM6|T10H_TAXCU"
"0.36","GWHPAOSJ015252","sp|Q8W4T9|T13H_TAXCU"
"0.36","GWHPAOSJ015253","sp|Q8W4T9|T13H_TAXCU"
"0.36","GWHPAOSJ015258","sp|Q8W4T9|T13H_TAXCU"
"0.36","GWHPAOSJ019538","sp|Q9AXM6|T10H_TAXCU"
"0.36","GWHPAOSJ022988","sp|Q8W4T9|T13H_TAXCU"
"0.36","Gmax_Wm82.a4.v1||Glyma.02G287300.1","sp|Q9AXM6|T10H_TAXCU"
"0.36","Gmax_Wm82.a4.v1||Glyma.02G290000.1","sp|Q84KI1|T14H_TAXCU"
"0.36","Gmax_Wm82.a4.v1||Glyma.02G290000.1","sp|Q8W4T9|T13H_TAXCU"
"0.36","Gmax_Wm82.a4.v1||Glyma.05G166900.1","sp|Q9AXM6|T10H_TAXCU"
"0.36","Gmax_Wm82.a4.v1||Glyma.05G220500.1","sp|Q84KI1|T14H_TAXCU"
"0.36","Gmax_Wm82.a4.v1||Glyma.08G026900.1","sp|Q84KI1|T14H_TAXCU"
"0.36","Gmax_Wm82.a4.v1||Glyma.08G125000.1","sp|Q84KI1|T14H_TAXCU"
"0.36","Gmax_Wm82.a4.v1||Glyma.08G125000.1","sp|Q9AXM6|T10H_TAXCU"
"0.36","Gmax_Wm82.a4.v1||Glyma.08G125100.2","sp|Q9AXM6|T10H_TAXCU"
"0.36","Gmax_Wm82.a4.v1||Glyma.08G243600.1","sp|Q84KI1|T14H_TAXCU"
"0.36","Gmax_Wm82.a4.v1||Glyma.18G052400.1","sp|Q6WG30|T5H_TAXCU"
"0.36","Mdomestica_v1.0||MDP0000142244","sp|Q8W4T9|T13H_TAXCU"
"0.36","Mdomestica_v1.0||MDP0000240660","sp|Q6WG30|T5H_TAXCU"
"0.36","Mdomestica_v1.0||MDP0000240660","sp|Q9AXM6|T10H_TAXCU"
"0.36","Mdomestica_v1.0||MDP0000254498","sp|Q84KI1|T14H_TAXCU"
"0.36","Mdomestica_v1.0||MDP0000254498","sp|Q9AXM6|T10H_TAXCU"
"0.36","Mdomestica_v1.0||MDP0000286068","sp|Q84KI1|T14H_TAXCU"
"0.36","Osativa_v7.0||LOC_Os07g33440.1","sp|Q84KI1|T14H_TAXCU"
"0.36","Osativa_v7.0||LOC_Os07g33480.1","sp|Q6WG30|T5H_TAXCU"
"0.36","Osativa_v7.0||LOC_Os07g33480.1","sp|Q9AXM6|T10H_TAXCU"
"0.36","Osativa_v7.0||LOC_Os07g33550.1","sp|Q6WG30|T5H_TAXCU"
"0.36","Osativa_v7.0||LOC_Os07g33550.1","sp|Q9AXM6|T10H_TAXCU"
"0.36","Osativa_v7.0||LOC_Os07g33580.1","sp|Q8W4T9|T13H_TAXCU"
"0.36","Osativa_v7.0||LOC_Os07g33610.1","sp|Q6WG30|T5H_TAXCU"
"0.36","Osativa_v7.0||LOC_Os07g33610.1","sp|Q9AXM6|T10H_TAXCU"
"0.36","PWA38841.1","sp|Q84KI1|T14H_TAXCU"
"0.36","PWA38841.1","sp|Q9AXM6|T10H_TAXCU"
"0.36","PWA40003.1","sp|Q6WG30|T5H_TAXCU"
"0.36","PWA40003.1","sp|Q84KI1|T14H_TAXCU"
"0.36","PWA40003.1","sp|Q8W4T9|T13H_TAXCU"
"0.36","PWA62781.1","sp|Q84KI1|T14H_TAXCU"
"0.36","PWA68270.1","sp|Q84KI1|T14H_TAXCU"
"0.36","PWA68270.1","sp|Q9AXM6|T10H_TAXCU"
"0.36","PWA92149.1","sp|Q6WG30|T5H_TAXCU"
"0.36","PWA92149.1","sp|Q84KI1|T14H_TAXCU"
"0.36","PWA92149.1","sp|Q8W4T9|T13H_TAXCU"
"0.36","PWA92439.1","sp|Q8W4T9|T13H_TAXCU"
"0.36","PWA97317.1","sp|Q8W4T9|T13H_TAXCU"
"0.36","Ptrichocarpa_v4.1||Potri.001G002800.1","sp|Q84KI1|T14H_TAXCU"
"0.36","Ptrichocarpa_v4.1||Potri.001G003000.1","sp|Q84KI1|T14H_TAXCU"
"0.36","Ptrichocarpa_v4.1||Potri.001G003100.4","sp|Q84KI1|T14H_TAXCU"
"0.36","Ptrichocarpa_v4.1||Potri.002G060700.1","sp|Q84KI1|T14H_TAXCU"
"0.36","Ptrichocarpa_v4.1||Potri.002G060700.1","sp|Q8W4T9|T13H_TAXCU"
"0.36","Ptrichocarpa_v4.1||Potri.004G017700.1","sp|Q8W4T9|T13H_TAXCU"
"0.36","Ptrichocarpa_v4.1||Potri.004G017800.1","sp|Q8W4T9|T13H_TAXCU"
"0.36","Ptrichocarpa_v4.1||Potri.004G017800.1","sp|Q9AXM6|T10H_TAXCU"
"0.36","Ptrichocarpa_v4.1||Potri.006G085500.1","sp|Q84KI1|T14H_TAXCU"
"0.36","Ptrichocarpa_v4.1||Potri.007G002400.1","sp|Q84KI1|T14H_TAXCU"
"0.36","Ptrichocarpa_v4.1||Potri.011G001300.1","sp|Q6WG30|T5H_TAXCU"
"0.36","Ptrichocarpa_v4.1||Potri.011G001300.1","sp|Q9AXM6|T10H_TAXCU"
"0.36","Ptrichocarpa_v4.1||Potri.011G155600.1","sp|Q8W4T9|T13H_TAXCU"
"0.36","Ptrichocarpa_v4.1||Potri.012G115000.1","sp|Q6WG30|T5H_TAXCU"
"0.36","Ptrichocarpa_v4.1||Potri.013G106100.1","sp|Q6WG30|T5H_TAXCU"
"0.36","Ptrichocarpa_v4.1||Potri.013G106100.1","sp|Q9AXM6|T10H_TAXCU"
"0.36","Ptrichocarpa_v4.1||Potri.013G106200.1","sp|Q8W4T9|T13H_TAXCU"
"0.36","Ptrichocarpa_v4.1||Potri.018G133901.1","sp|Q84KI1|T14H_TAXCU"
"0.36","Ptrichocarpa_v4.1||Potri.018G134000.1","sp|Q84KI1|T14H_TAXCU"
"0.36","Ptrichocarpa_v4.1||Potri.018G134000.1","sp|Q9AXM6|T10H_TAXCU"
"0.36","Ptrichocarpa_v4.1||Potri.018G134700.1","sp|Q9AXM6|T10H_TAXCU"
"0.36","Ptrichocarpa_v4.1||Potri.018G149300.1","sp|Q84KI1|T14H_TAXCU"
"0.36","Ptrichocarpa_v4.1||Potri.019G057901.1","sp|Q84KI1|T14H_TAXCU"
"0.36","Ptrichocarpa_v4.1||Potri.019G057901.1","sp|Q8W4T9|T13H_TAXCU"
"0.36","Ptrichocarpa_v4.1||Potri.019G080500.1","sp|Q84KI1|T14H_TAXCU"
"0.36","Sbicolor_v3.1.1||Sobic.002G320200.1","sp|Q6WG30|T5H_TAXCU"
"0.36","Sbicolor_v3.1.1||Sobic.002G320200.1","sp|Q9AXM6|T10H_TAXCU"
"0.36","Sbicolor_v3.1.1||Sobic.002G336100.1","sp|Q9AXM6|T10H_TAXCU"
"0.36","Sbicolor_v3.1.1||Sobic.008G122800.1","sp|Q6WG30|T5H_TAXCU"
"0.36","Sbicolor_v3.1.1||Sobic.008G122800.1","sp|Q9AXM6|T10H_TAXCU"
"0.36","Slycopersicum_ITAG3.2||Solyc01g028805.1.1","sp|Q9AXM6|T10H_TAXCU"
"0.36","Slycopersicum_ITAG3.2||Solyc06g065420.2.1","sp|Q84KI1|T14H_TAXCU"
"0.36","Slycopersicum_ITAG3.2||Solyc06g065430.3.1","sp|Q9AXM6|T10H_TAXCU"
"0.36","Slycopersicum_ITAG3.2||Solyc07g042880.1.1","sp|Q84KI1|T14H_TAXCU"
"0.36","Slycopersicum_ITAG3.2||Solyc07g055970.1.1","sp|Q84KI1|T14H_TAXCU"
"0.36","Smoellendorffii_v1.0||112151","sp|Q8W4T9|T13H_TAXCU"
"0.36","Smoellendorffii_v1.0||112151","sp|Q9AXM6|T10H_TAXCU"
"0.36","Smoellendorffii_v1.0||130337","sp|Q84KI1|T14H_TAXCU"
"0.36","Smoellendorffii_v1.0||164454","sp|Q84KI1|T14H_TAXCU"
"0.36","Smoellendorffii_v1.0||164454","sp|Q9AXM6|T10H_TAXCU"
"0.36","Smoellendorffii_v1.0||233532","sp|Q84KI1|T14H_TAXCU"
"0.36","Smoellendorffii_v1.0||403029","sp|Q6WG30|T5H_TAXCU"
"0.36","Smoellendorffii_v1.0||444868","sp|Q8W4T9|T13H_TAXCU"
"0.36","Smoellendorffii_v1.0||84634","sp|Q6WG30|T5H_TAXCU"
"0.36","Smoellendorffii_v1.0||84634","sp|Q84KI1|T14H_TAXCU"
"0.36","Sphagnum_fallax||Sphfalx01G029800.1","sp|Q84KI1|T14H_TAXCU"
"0.36","Sphagnum_fallax||Sphfalx01G029800.1","sp|Q9AXM6|T10H_TAXCU"
"0.36","Sphagnum_fallax||Sphfalx02G009400.1","sp|Q6WG30|T5H_TAXCU"
"0.36","Sphagnum_fallax||Sphfalx02G009400.1","sp|Q8W4T9|T13H_TAXCU"
"0.36","Sphagnum_fallax||Sphfalx02G009500.1","sp|Q6WG30|T5H_TAXCU"
"0.36","Sphagnum_fallax||Sphfalx08G114300.1","sp|Q6WG30|T5H_TAXCU"
"0.36","Sphagnum_fallax||Sphfalx09G104500.1","sp|Q9AXM6|T10H_TAXCU"
"0.36","Sphagnum_fallax||Sphfalx09G104800.1","sp|Q9AXM6|T10H_TAXCU"
"0.36","Sphagnum_fallax||Sphfalx09G105000.1","sp|Q9AXM6|T10H_TAXCU"
"0.36","Sphagnum_fallax||Sphfalx11G072600.1","sp|Q8W4T9|T13H_TAXCU"
"0.36","Sphagnum_fallax||Sphfalx15G044900.1","sp|Q6WG30|T5H_TAXCU"
"0.36","Sphagnum_fallax||Sphfalx17G017900.1","sp|Q6WG30|T5H_TAXCU"
"0.36","Sphagnum_fallax||Sphfalx17G018400.1","sp|Q8W4T9|T13H_TAXCU"
"0.36","Sphagnum_fallax||Sphfalx17G045100.1","sp|Q8W4T9|T13H_TAXCU"
"0.36","Taxus_chinensis||evm2.model.Chr04.2609","sp|Q8W4T9|T13H_TAXCU"
"0.36","Taxus_chinensis||evm2.model.Chr04.712","sp|Q6WG30|T5H_TAXCU"
"0.36","Taxus_chinensis||evm2.model.Chr04.712","sp|Q8W4T9|T13H_TAXCU"
"0.36","Taxus_chinensis||evm2.model.Chr04.716","sp|Q9AXM6|T10H_TAXCU"
"0.36","Taxus_chinensis||evm2.model.Chr08.661","sp|Q6WG30|T5H_TAXCU"
"0.36","Taxus_chinensis||evm2.model.Chr08.662","sp|Q84KI1|T14H_TAXCU"
"0.36","Taxus_chinensis||evm2.model.Chr08.662","sp|Q9AXM6|T10H_TAXCU"
"0.36","Taxus_chinensis||evm2.model.Chr08.670","sp|Q6WG30|T5H_TAXCU"
"0.36","Taxus_chinensis||evm2.model.Chr08.670","sp|Q8W4T9|T13H_TAXCU"
"0.36","Taxus_chinensis||evm2.model.Chr08.672","sp|Q8W4T9|T13H_TAXCU"
"0.36","Taxus_chinensis||evm2.model.Chr08.674","sp|Q84KI1|T14H_TAXCU"
"0.36","Taxus_chinensis||evm2.model.Chr08.680","sp|Q6WG30|T5H_TAXCU"
"0.36","Taxus_chinensis||evm2.model.Chr08.680","sp|Q8W4T9|T13H_TAXCU"
"0.36","Taxus_chinensis||evm2.model.Chr08.683","sp|Q84KI1|T14H_TAXCU"
"0.36","Taxus_chinensis||evm2.model.Chr08.683","sp|Q9AXM6|T10H_TAXCU"
"0.36","Zmays_RefGen_V4||Zm00001d006503_T001","sp|Q6WG30|T5H_TAXCU"
"0.36","Zmays_RefGen_V4||Zm00001d006503_T001","sp|Q9AXM6|T10H_TAXCU"
"0.36","Zmays_RefGen_V4||Zm00001d021639_T001","sp|Q6WG30|T5H_TAXCU"
"0.36","Zmays_RefGen_V4||Zm00001d021639_T001","sp|Q84KI1|T14H_TAXCU"
"0.36","sp|Q6WG30|T5H_TAXCU","Atrichopoda_v1.0||evm_27.model.AmTr_v1.0_scaffold00049.133"
"0.36","sp|Q6WG30|T5H_TAXCU","Atrichopoda_v1.0||evm_27.model.AmTr_v1.0_scaffold00049.135"
"0.36","sp|Q6WG30|T5H_TAXCU","Atrichopoda_v1.0||evm_27.model.AmTr_v1.0_scaffold00049.137"
"0.36","sp|Q6WG30|T5H_TAXCU","Atrichopoda_v1.0||evm_27.model.AmTr_v1.0_scaffold00049.139"
"0.36","sp|Q6WG30|T5H_TAXCU","Bdistachyon_v3.1||Bradi1g26120.1"
"0.36","sp|Q6WG30|T5H_TAXCU","Bdistachyon_v3.1||Bradi4g22820.1"
"0.36","sp|Q6WG30|T5H_TAXCU","Csinensis_v1.1||orange1.1g011325m"
"0.36","sp|Q6WG30|T5H_TAXCU","Csinensis_v1.1||orange1.1g013728m"
"0.36","sp|Q6WG30|T5H_TAXCU","Gmax_Wm82.a4.v1||Glyma.18G052400.1"
"0.36","sp|Q6WG30|T5H_TAXCU","Mdomestica_v1.0||MDP0000240660"
"0.36","sp|Q6WG30|T5H_TAXCU","Osativa_v7.0||LOC_Os07g33480.1"
"0.36","sp|Q6WG30|T5H_TAXCU","Osativa_v7.0||LOC_Os07g33550.1"
"0.36","sp|Q6WG30|T5H_TAXCU","Osativa_v7.0||LOC_Os07g33610.1"
"0.36","sp|Q6WG30|T5H_TAXCU","PWA40003.1"
"0.36","sp|Q6WG30|T5H_TAXCU","PWA92149.1"
"0.36","sp|Q6WG30|T5H_TAXCU","Ptrichocarpa_v4.1||Potri.011G001300.1"
"0.36","sp|Q6WG30|T5H_TAXCU","Ptrichocarpa_v4.1||Potri.012G115000.1"
"0.36","sp|Q6WG30|T5H_TAXCU","Ptrichocarpa_v4.1||Potri.013G106100.1"
"0.36","sp|Q6WG30|T5H_TAXCU","Sbicolor_v3.1.1||Sobic.002G320200.1"
"0.36","sp|Q6WG30|T5H_TAXCU","Sbicolor_v3.1.1||Sobic.008G122800.1"
"0.36","sp|Q6WG30|T5H_TAXCU","Smoellendorffii_v1.0||403029"
"0.36","sp|Q6WG30|T5H_TAXCU","Smoellendorffii_v1.0||84634"
"0.36","sp|Q6WG30|T5H_TAXCU","Sphagnum_fallax||Sphfalx02G009400.1"
"0.36","sp|Q6WG30|T5H_TAXCU","Sphagnum_fallax||Sphfalx02G009500.1"
"0.36","sp|Q6WG30|T5H_TAXCU","Sphagnum_fallax||Sphfalx08G114300.1"
"0.36","sp|Q6WG30|T5H_TAXCU","Sphagnum_fallax||Sphfalx15G044900.1"
"0.36","sp|Q6WG30|T5H_TAXCU","Sphagnum_fallax||Sphfalx17G017900.1"
"0.36","sp|Q6WG30|T5H_TAXCU","Taxus_chinensis||evm2.model.Chr04.712"
"0.36","sp|Q6WG30|T5H_TAXCU","Taxus_chinensis||evm2.model.Chr08.661"
"0.36","sp|Q6WG30|T5H_TAXCU","Taxus_chinensis||evm2.model.Chr08.670"
"0.36","sp|Q6WG30|T5H_TAXCU","Taxus_chinensis||evm2.model.Chr08.680"
"0.36","sp|Q6WG30|T5H_TAXCU","Zmays_RefGen_V4||Zm00001d006503_T001"
"0.36","sp|Q6WG30|T5H_TAXCU","Zmays_RefGen_V4||Zm00001d021639_T001"
"0.36","sp|Q84KI1|T14H_TAXCU","Athaliana_TAIR10||AT5G36110.1"
